0,0015998363494873046
0,004451705947875977
0,006527363675049805
0,00811461858656758
0,010130423139739695
0,013025015504063365
0,015310110044337752
0,017340213413680985
0,020044563440327397
0,022640495286209143
0,024339458169551156
0,02712905296987598
0,030011795046078725
0,03207666008004139
0,03490604542316797
0,03866895414906599
0,039266723147041736
0,04257554381330968
0,044495083219430416
0,04854076536415905
0,04914979613869119
0,051486265054165814
0,05437892520156086
0,05888238285730096

